Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2023-01036,2023-06-14,2023-06-21,Standard Class,CG-88768,Customer 429,Consumer,Ohio City,Ohio,Central,FUR-7187,Office Supplies,Labels,Mead Academie,490.58,7,0.1,33.28
CA-2021-01037,2021-12-11,2021-12-18,Same Day,CG-88700,Customer 450,Consumer,Georgia City,Georgia,South,FUR-8695,Office Supplies,Pens,BIC Roller Glide,134.64,5,0.2,40.97
CA-2021-01038,2021-02-19,2021-02-25,Same Day,CG-68369,Customer 466,Corporate,New York City,New York,East,FUR-7949,Technology,Phones,Motorola Smart,3271.08,10,0.4,-296.94
CA-2021-01039,2021-07-03,2021-07-07,Second Class,CG-14757,Customer 196,Consumer,Ohio City,Ohio,Central,FUR-6973,Office Supplies,Pens,BIC Roller Glide,193.39,8,0.1,54.95
CA-2021-01040,2021-04-09,2021-04-16,First Class,CG-28564,Customer 440,Home Office,New York City,New York,East,FUR-8141,Furniture,Chairs,Hon 5400 Series,698.12,5,0.2,72.53
CA-2022-01041,2022-07-25,2022-08-01,Second Class,CG-47780,Customer 281,Corporate,Pennsylvania City,Pennsylvania,East,FUR-8704,Office Supplies,Paper,Southworth 25%,64.78,2,0.0,11.62
CA-2023-01042,2023-05-17,2023-05-19,Same Day,CG-82540,Customer 390,Consumer,New York City,New York,East,FUR-7044,Technology,Phones,Cisco TelePresence,938.08,2,0.0,131.59
CA-2022-01043,2022-01-02,2022-01-04,Standard Class,CG-61616,Customer 70,Consumer,Pennsylvania City,Pennsylvania,East,FUR-3736,Office Supplies,Envelopes,Wausau Papers,267.45,5,0.0,33.54
CA-2021-01044,2021-04-10,2021-04-14,Standard Class,CG-42534,Customer 83,Consumer,Pennsylvania City,Pennsylvania,East,FUR-1692,Technology,Machines,Sharp AL-1530,1656.02,5,0.5,-35.08
CA-2021-01045,2021-05-18,2021-05-22,Same Day,CG-94849,Customer 483,Corporate,New York City,New York,East,FUR-9514,Office Supplies,Labels,Fellowes Binding,236.33,7,0.4,70.89
CA-2022-01046,2022-12-26,2023-01-02,First Class,CG-49117,Customer 60,Home Office,North Carolina City,North Carolina,South,FUR-7756,Office Supplies,Paper,Southworth 25%,195.76,8,0.0,-1.35
CA-2023-01047,2023-02-23,2023-02-27,Second Class,CG-95075,Customer 407,Consumer,Ohio City,Ohio,Central,FUR-5947,Office Supplies,Storage,Fellowes Super Stor,31.17,1,0.0,3.19
CA-2023-01048,2023-03-23,2023-03-25,Second Class,CG-70725,Customer 67,Consumer,New York City,New York,East,FUR-7812,Office Supplies,Pens,BIC Roller Glide,174.93,7,0.5,11.76
CA-2021-01049,2021-04-16,2021-04-18,First Class,CG-56500,Customer 421,Corporate,New York City,New York,East,FUR-9397,Office Supplies,Binders,Ibico Hi-Tech,399.36,8,0.4,-25.9
CA-2023-01050,2023-09-05,2023-09-06,First Class,CG-17849,Customer 13,Corporate,Florida City,Florida,South,FUR-9347,Office Supplies,Paper,Hammermill CopyPlus,247.05,9,0.0,-8.48
CA-2022-01051,2022-03-24,2022-03-30,Standard Class,CG-77763,Customer 300,Corporate,Texas City,Texas,Central,FUR-3020,Office Supplies,Pens,Pilot Precise,229.71,8,0.3,6.48
CA-2023-01052,2023-06-17,2023-06-24,First Class,CG-28868,Customer 73,Home Office,Tennessee City,Tennessee,South,FUR-4216,Furniture,Chairs,Global Leather Chair,1159.73,7,0.5,265.75
CA-2021-01053,2021-07-10,2021-07-15,Second Class,CG-64734,Customer 410,Corporate,North Carolina City,North Carolina,South,FUR-3484,Furniture,Chairs,Hon 5400 Series,662.85,5,0.0,-8.27
CA-2023-01054,2023-05-25,2023-05-30,Second Class,CG-98160,Customer 253,Consumer,Illinois City,Illinois,Central,FUR-2871,Furniture,Tables,Bretford CR4500,2897.6,5,0.0,-4.08
CA-2021-01055,2021-06-13,2021-06-19,First Class,CG-79036,Customer 80,Home Office,North Carolina City,North Carolina,South,FUR-9520,Technology,Machines,Canon PC1060,2719.64,5,0.3,500.92
CA-2022-01056,2022-07-26,2022-08-02,Same Day,CG-16722,Customer 488,Consumer,Pennsylvania City,Pennsylvania,East,FUR-5920,Office Supplies,Storage,Fiskars Box,410.4,6,0.2,51.09
CA-2022-01057,2022-06-12,2022-06-13,Same Day,CG-64957,Customer 291,Consumer,New Jersey City,New Jersey,East,FUR-6426,Furniture,Tables,Lesro Sheffield,1477.94,3,0.3,126.65
CA-2022-01058,2022-09-05,2022-09-06,Same Day,CG-30191,Customer 213,Home Office,Pennsylvania City,Pennsylvania,East,FUR-8752,Office Supplies,Fasteners,Acco Binder,506.76,6,0.0,48.66
CA-2021-01059,2021-03-04,2021-03-07,Second Class,CG-47547,Customer 125,Corporate,Texas City,Texas,Central,FUR-3701,Furniture,Furnishings,Tenex B1-RE24,2069.59,7,0.4,193.61
CA-2022-01060,2022-11-20,2022-11-22,Same Day,CG-74572,Customer 460,Corporate,Indiana City,Indiana,Central,FUR-2512,Furniture,Chairs,Hon 5400 Series,1245.24,2,0.0,-40.44
CA-2021-01061,2021-11-08,2021-11-09,Standard Class,CG-15299,Customer 85,Consumer,Nevada City,Nevada,West,FUR-6075,Furniture,Tables,Lesro Sheffield,2306.68,6,0.3,460.7
CA-2022-01062,2022-11-08,2022-11-09,First Class,CG-90666,Customer 429,Consumer,Arizona City,Arizona,West,FUR-9619,Furniture,Chairs,Global Leather Chair,1028.49,3,0.5,-53.08
CA-2021-01063,2021-05-27,2021-06-03,Second Class,CG-47184,Customer 17,Consumer,Illinois City,Illinois,Central,FUR-7445,Office Supplies,Labels,Fellowes Binding,189.78,3,0.0,23.42
CA-2022-01064,2022-11-25,2022-12-01,Second Class,CG-50543,Customer 342,Corporate,Massachusetts City,Massachusetts,East,FUR-6351,Office Supplies,Labels,Fellowes Binding,192.03,5,0.4,16.92
CA-2022-01065,2022-03-08,2022-03-10,Same Day,CG-26529,Customer 77,Home Office,Georgia City,Georgia,South,FUR-2203,Furniture,Chairs,Hon 5400 Series,492.3,1,0.0,-16.51
CA-2022-01066,2022-08-02,2022-08-09,Second Class,CG-72026,Customer 336,Home Office,Ohio City,Ohio,Central,FUR-1554,Furniture,Furnishings,Tenex B1-RE24,1129.18,7,0.2,363.42
CA-2023-01067,2023-01-16,2023-01-18,Same Day,CG-52412,Customer 231,Corporate,Georgia City,Georgia,South,FUR-3177,Furniture,Chairs,Hon 5400 Series,921.18,5,0.5,100.02
CA-2022-01068,2022-11-01,2022-11-07,First Class,CG-29420,Customer 22,Home Office,North Carolina City,North Carolina,South,FUR-3299,Technology,Accessories,Plantronics CS510,2077.72,3,0.4,-120.62
CA-2022-01069,2022-05-07,2022-05-12,First Class,CG-54194,Customer 2,Consumer,North Carolina City,North Carolina,South,FUR-2713,Technology,Accessories,Logitech G700s,679.6,1,0.3,149.59
CA-2023-01070,2023-09-16,2023-09-23,Second Class,CG-67008,Customer 395,Consumer,Pennsylvania City,Pennsylvania,East,FUR-1645,Office Supplies,Fasteners,Staples Jumbo,191.75,9,0.4,57.59
CA-2023-01071,2023-07-21,2023-07-27,Same Day,CG-70757,Customer 469,Corporate,Indiana City,Indiana,Central,FUR-4783,Furniture,Bookcases,O Sullivan 5-Shelf,379.59,1,0.0,43.1
CA-2022-01072,2022-10-08,2022-10-15,Standard Class,CG-79565,Customer 118,Corporate,Massachusetts City,Massachusetts,East,FUR-1664,Office Supplies,Fasteners,Acco Binder,208.42,4,0.2,16.19
CA-2022-01073,2022-03-31,2022-04-07,Same Day,CG-12142,Customer 257,Corporate,Georgia City,Georgia,South,FUR-6016,Furniture,Furnishings,Deflect-o Glazed,1002.38,2,0.2,141.2
CA-2021-01074,2021-04-15,2021-04-19,First Class,CG-33230,Customer 280,Home Office,New Jersey City,New Jersey,East,FUR-4281,Technology,Machines,Hewlett Packard LaserJet,2701.51,4,0.4,411.55
CA-2021-01075,2021-01-30,2021-02-05,First Class,CG-98055,Customer 132,Corporate,Florida City,Florida,South,FUR-7808,Technology,Accessories,Logitech G700s,239.57,1,0.2,-5.74
CA-2021-01076,2021-11-28,2021-12-02,Second Class,CG-25917,Customer 437,Corporate,Pennsylvania City,Pennsylvania,East,FUR-1054,Furniture,Bookcases,O Sullivan 5-Shelf,5014.98,9,0.0,-329.48
CA-2022-01077,2022-05-06,2022-05-07,Same Day,CG-97555,Customer 315,Consumer,Illinois City,Illinois,Central,FUR-5559,Office Supplies,Pens,Sanford Accent,326.03,9,0.5,42.34
CA-2021-01078,2021-06-20,2021-06-23,Standard Class,CG-18314,Customer 84,Consumer,Oregon City,Oregon,West,FUR-3388,Office Supplies,Envelopes,Wausau Papers,772.83,9,0.0,239.51
CA-2022-01079,2022-12-02,2022-12-04,Same Day,CG-37834,Customer 86,Home Office,Massachusetts City,Massachusetts,East,FUR-4115,Office Supplies,Binders,Ibico Hi-Tech,312.69,7,0.4,-16.7
CA-2023-01080,2023-09-18,2023-09-25,Standard Class,CG-14768,Customer 232,Home Office,Washington City,Washington,West,FUR-4081,Office Supplies,Labels,Fellowes Binding,191.93,7,0.3,-2.0
CA-2021-01081,2021-01-08,2021-01-13,Same Day,CG-21170,Customer 69,Home Office,Texas City,Texas,Central,FUR-2572,Office Supplies,Fasteners,Boston Office 1000,498.61,7,0.0,167.69
CA-2023-01082,2023-12-03,2023-12-08,Standard Class,CG-93634,Customer 163,Consumer,Arizona City,Arizona,West,FUR-5031,Office Supplies,Storage,Iris Stacking,437.47,9,0.3,-20.17
CA-2022-01083,2022-10-02,2022-10-07,First Class,CG-54556,Customer 436,Consumer,North Carolina City,North Carolina,South,FUR-7750,Furniture,Chairs,Realspace Magellan,1007.89,3,0.4,352.44
CA-2021-01084,2021-06-02,2021-06-07,Standard Class,CG-28012,Customer 477,Corporate,Texas City,Texas,Central,FUR-9600,Office Supplies,Fasteners,Boston Office 1000,93.52,7,0.2,4.44
CA-2021-01085,2021-07-25,2021-07-28,First Class,CG-50827,Customer 431,Corporate,California City,California,West,FUR-9868,Office Supplies,Pens,Sanford Accent,174.69,3,0.0,0.73
CA-2021-01086,2021-06-13,2021-06-20,First Class,CG-45264,Customer 380,Home Office,Indiana City,Indiana,Central,FUR-1852,Office Supplies,Binders,Ibico Hi-Tech,23.03,1,0.4,-1.34
CA-2021-01087,2021-10-08,2021-10-09,First Class,CG-30815,Customer 303,Consumer,Arizona City,Arizona,West,FUR-5056,Furniture,Furnishings,Deflect-o Glazed,3028.51,8,0.4,435.75
CA-2021-01088,2021-06-17,2021-06-20,Second Class,CG-63465,Customer 3,Home Office,Pennsylvania City,Pennsylvania,East,FUR-9568,Technology,Phones,Samsung Convoy,670.32,1,0.0,-15.94
CA-2022-01089,2022-07-14,2022-07-19,First Class,CG-55123,Customer 70,Home Office,Massachusetts City,Massachusetts,East,FUR-7627,Furniture,Chairs,Staples Luxura,1219.9,4,0.4,-16.33
CA-2023-01090,2023-04-23,2023-04-28,Standard Class,CG-63155,Customer 303,Consumer,Ohio City,Ohio,Central,FUR-4132,Technology,Phones,Samsung Convoy,1592.5,7,0.5,-158.21
CA-2022-01091,2022-06-03,2022-06-09,Second Class,CG-16103,Customer 375,Consumer,New Jersey City,New Jersey,East,FUR-2182,Technology,Phones,Samsung Convoy,1329.8,4,0.0,5.17
CA-2023-01092,2023-03-20,2023-03-22,First Class,CG-37044,Customer 229,Consumer,Virginia City,Virginia,East,FUR-3365,Technology,Phones,Samsung Convoy,3668.96,4,0.0,315.57
CA-2021-01093,2021-10-29,2021-11-04,Second Class,CG-37103,Customer 200,Corporate,Oregon City,Oregon,West,FUR-6786,Office Supplies,Storage,Iris Stacking,297.09,9,0.5,58.94
CA-2022-01094,2022-01-21,2022-01-28,Standard Class,CG-70128,Customer 269,Corporate,Massachusetts City,Massachusetts,East,FUR-5736,Office Supplies,Storage,Fellowes Super Stor,38.08,5,0.5,-1.09
CA-2022-01095,2022-02-22,2022-02-26,Standard Class,CG-86871,Customer 233,Consumer,Oregon City,Oregon,West,FUR-6699,Office Supplies,Pens,Sanford Accent,254.38,7,0.5,64.5
CA-2022-01096,2022-09-13,2022-09-19,Second Class,CG-12247,Customer 400,Consumer,Massachusetts City,Massachusetts,East,FUR-4840,Technology,Machines,Canon PC1060,1643.74,7,0.5,-1.23
CA-2023-01097,2023-09-23,2023-09-27,First Class,CG-96283,Customer 265,Home Office,New Jersey City,New Jersey,East,FUR-6082,Technology,Accessories,Plantronics CS510,3684.96,5,0.2,775.53
CA-2023-01098,2023-04-07,2023-04-08,Standard Class,CG-29542,Customer 491,Consumer,Arizona City,Arizona,West,FUR-1320,Furniture,Bookcases,O Sullivan 5-Shelf,2394.36,4,0.0,436.69
CA-2022-01099,2022-11-02,2022-11-09,Same Day,CG-42921,Customer 357,Corporate,Alabama City,Alabama,South,FUR-5455,Furniture,Furnishings,Deflect-o Glazed,462.7,3,0.2,103.83
CA-2022-01100,2022-02-13,2022-02-19,First Class,CG-16003,Customer 440,Home Office,Alabama City,Alabama,South,FUR-6507,Technology,Machines,Hewlett Packard LaserJet,4232.65,7,0.1,1272.4
CA-2023-01101,2023-01-01,2023-01-05,Second Class,CG-40317,Customer 211,Corporate,New Jersey City,New Jersey,East,FUR-1718,Office Supplies,Paper,Hammermill CopyPlus,146.07,9,0.0,-7.82
CA-2022-01102,2022-02-24,2022-02-28,Standard Class,CG-14799,Customer 132,Home Office,Alabama City,Alabama,South,FUR-1191,Furniture,Chairs,Staples Luxura,709.99,3,0.1,-1.2
CA-2023-01103,2023-04-18,2023-04-19,Second Class,CG-15789,Customer 244,Corporate,Indiana City,Indiana,Central,FUR-5539,Furniture,Chairs,Realspace Magellan,2029.44,4,0.0,532.6
CA-2021-01104,2021-12-09,2021-12-15,First Class,CG-10012,Customer 219,Consumer,Nevada City,Nevada,West,FUR-6717,Office Supplies,Pens,Sanford Accent,95.0,2,0.1,30.04
CA-2023-01105,2023-01-01,2023-01-08,Second Class,CG-40699,Customer 378,Home Office,Alabama City,Alabama,South,FUR-1740,Furniture,Chairs,Hon 5400 Series,1106.8,10,0.2,-14.78
CA-2022-01106,2022-01-03,2022-01-05,Second Class,CG-58056,Customer 322,Consumer,Pennsylvania City,Pennsylvania,East,FUR-5908,Office Supplies,Storage,Fellowes Super Stor,255.36,8,0.0,-21.92
CA-2023-01107,2023-06-04,2023-06-06,Same Day,CG-24224,Customer 44,Corporate,Washington City,Washington,West,FUR-3581,Office Supplies,Binders,Avery Dennison,105.78,6,0.0,22.0
CA-2022-01108,2022-03-10,2022-03-11,Second Class,CG-87892,Customer 273,Consumer,Massachusetts City,Massachusetts,East,FUR-4532,Office Supplies,Paper,Southworth 25%,73.42,3,0.3,21.94
CA-2023-01109,2023-07-09,2023-07-13,First Class,CG-59220,Customer 396,Corporate,New Jersey City,New Jersey,East,FUR-9772,Office Supplies,Pens,BIC Roller Glide,310.6,10,0.0,-3.63
CA-2023-01110,2023-08-11,2023-08-12,Second Class,CG-80651,Customer 449,Consumer,Washington City,Washington,West,FUR-4797,Furniture,Chairs,Staples Luxura,4853.31,7,0.0,-369.95
CA-2021-01111,2021-09-16,2021-09-18,Standard Class,CG-44033,Customer 134,Home Office,Arizona City,Arizona,West,FUR-6440,Technology,Phones,Cisco TelePresence,4739.36,9,0.3,645.9
CA-2021-01112,2021-10-06,2021-10-13,Standard Class,CG-77889,Customer 76,Corporate,New York City,New York,East,FUR-8247,Office Supplies,Envelopes,Wausau Papers,203.09,3,0.1,43.55
CA-2021-01113,2021-05-27,2021-05-31,Standard Class,CG-13977,Customer 43,Corporate,Oregon City,Oregon,West,FUR-6283,Furniture,Bookcases,O Sullivan 5-Shelf,145.69,1,0.0,36.57
CA-2021-01114,2021-12-04,2021-12-11,Standard Class,CG-29631,Customer 181,Home Office,California City,California,West,FUR-6125,Furniture,Furnishings,Deflect-o Glazed,3442.77,8,0.3,-255.59
CA-2023-01115,2023-02-16,2023-02-22,Same Day,CG-47641,Customer 252,Home Office,Arizona City,Arizona,West,FUR-9556,Office Supplies,Envelopes,Columbian Coin,134.75,5,0.0,22.93
CA-2021-01116,2021-06-06,2021-06-08,Standard Class,CG-88539,Customer 26,Home Office,Virginia City,Virginia,East,FUR-1045,Technology,Phones,Motorola Smart,2809.25,7,0.4,309.83
CA-2022-01117,2022-06-20,2022-06-22,Standard Class,CG-40907,Customer 212,Home Office,North Carolina City,North Carolina,South,FUR-3445,Office Supplies,Binders,Ibico Hi-Tech,320.67,9,0.0,26.4
CA-2022-01118,2022-07-06,2022-07-11,Standard Class,CG-91922,Customer 241,Corporate,Virginia City,Virginia,East,FUR-1868,Technology,Phones,Motorola Smart,3064.74,5,0.4,699.74
CA-2023-01119,2023-04-13,2023-04-15,Second Class,CG-26484,Customer 34,Home Office,Massachusetts City,Massachusetts,East,FUR-1994,Technology,Copiers,Lexmark MX611,5919.12,6,0.0,1465.37
CA-2022-01120,2022-07-03,2022-07-10,First Class,CG-94381,Customer 91,Corporate,California City,California,West,FUR-9969,Office Supplies,Envelopes,Staples #10,163.54,2,0.0,2.9
CA-2023-01121,2023-08-29,2023-09-02,Second Class,CG-98211,Customer 34,Consumer,New Jersey City,New Jersey,East,FUR-3318,Office Supplies,Fasteners,Acco Binder,343.33,9,0.4,7.04
CA-2023-01122,2023-03-31,2023-04-05,Second Class,CG-58268,Customer 370,Home Office,Illinois City,Illinois,Central,FUR-9656,Technology,Machines,Canon PC1060,1613.65,5,0.1,477.24
CA-2023-01123,2023-06-02,2023-06-04,First Class,CG-48091,Customer 444,Corporate,Oregon City,Oregon,West,FUR-1693,Furniture,Furnishings,Deflect-o Glazed,1290.53,7,0.4,-38.07
CA-2022-01124,2022-01-18,2022-01-22,Same Day,CG-59449,Customer 158,Corporate,Virginia City,Virginia,East,FUR-7736,Technology,Accessories,Logitech G700s,4636.88,4,0.0,931.54
CA-2022-01125,2022-07-28,2022-08-04,First Class,CG-53457,Customer 372,Home Office,Indiana City,Indiana,Central,FUR-3199,Technology,Phones,Cisco TelePresence,1136.74,2,0.0,311.11
CA-2023-01126,2023-08-12,2023-08-17,Second Class,CG-37385,Customer 497,Consumer,Oregon City,Oregon,West,FUR-6817,Office Supplies,Fasteners,Staples Jumbo,71.58,1,0.2,0.53
CA-2022-01127,2022-02-02,2022-02-09,Same Day,CG-78971,Customer 239,Corporate,Indiana City,Indiana,Central,FUR-3027,Technology,Phones,Motorola Smart,4026.8,4,0.0,-239.49
CA-2021-01128,2021-04-09,2021-04-14,Standard Class,CG-63300,Customer 438,Home Office,Pennsylvania City,Pennsylvania,East,FUR-1569,Furniture,Tables,Lesro Sheffield,585.73,4,0.3,204.86
CA-2021-01129,2021-06-07,2021-06-08,Second Class,CG-37355,Customer 421,Corporate,North Carolina City,North Carolina,South,FUR-1435,Furniture,Furnishings,Eldon Expressions,4282.74,7,0.0,-407.71
CA-2021-01130,2021-03-02,2021-03-07,First Class,CG-71901,Customer 327,Corporate,Oregon City,Oregon,West,FUR-9148,Furniture,Tables,Barricks Manufacturing,5691.87,9,0.1,1194.03
CA-2022-01131,2022-06-25,2022-07-01,First Class,CG-27553,Customer 454,Consumer,Indiana City,Indiana,Central,FUR-1949,Technology,Copiers,Hewlett Packard 300,5280.72,10,0.4,346.19
CA-2021-01132,2021-06-06,2021-06-09,Same Day,CG-54951,Customer 430,Home Office,California City,California,West,FUR-1432,Technology,Machines,Hewlett Packard LaserJet,3987.14,9,0.1,313.59
CA-2021-01133,2021-10-13,2021-10-20,Same Day,CG-46047,Customer 172,Consumer,Georgia City,Georgia,South,FUR-6532,Technology,Accessories,Plantronics CS510,8019.6,10,0.0,-536.71
CA-2023-01134,2023-05-07,2023-05-08,Standard Class,CG-54235,Customer 122,Consumer,Oregon City,Oregon,West,FUR-9067,Technology,Machines,Hewlett Packard LaserJet,6624.99,9,0.0,1810.69
CA-2023-01135,2023-03-21,2023-03-25,Second Class,CG-17259,Customer 267,Home Office,Florida City,Florida,South,FUR-4328,Technology,Phones,Cisco TelePresence,1879.56,3,0.0,606.12
CA-2023-01136,2023-01-10,2023-01-14,Second Class,CG-38652,Customer 131,Consumer,Alabama City,Alabama,South,FUR-6579,Furniture,Furnishings,Deflect-o Glazed,1227.02,8,0.1,-67.52
CA-2022-01137,2022-12-30,2022-12-31,Second Class,CG-91419,Customer 108,Home Office,Alabama City,Alabama,South,FUR-9593,Furniture,Furnishings,Eldon Expressions,428.37,2,0.5,38.99
CA-2022-01138,2022-06-25,2022-06-28,Second Class,CG-72506,Customer 442,Consumer,California City,California,West,FUR-9660,Office Supplies,Labels,Avery Labels,720.01,9,0.1,39.01
CA-2021-01139,2021-10-07,2021-10-11,Standard Class,CG-89387,Customer 421,Consumer,Washington City,Washington,West,FUR-1778,Technology,Machines,Sharp AL-1530,354.76,2,0.3,36.61
CA-2023-01140,2023-11-06,2023-11-09,Same Day,CG-91852,Customer 294,Corporate,Oregon City,Oregon,West,FUR-7158,Technology,Accessories,Plantronics CS510,9535.12,8,0.0,775.06
CA-2022-01141,2022-08-31,2022-09-07,Standard Class,CG-48588,Customer 11,Home Office,Florida City,Florida,South,FUR-9199,Office Supplies,Paper,Southworth 25%,315.63,6,0.1,-10.69
CA-2022-01142,2022-09-27,2022-10-02,Standard Class,CG-63453,Customer 319,Consumer,Pennsylvania City,Pennsylvania,East,FUR-1376,Furniture,Tables,Bretford CR4500,1838.49,5,0.4,150.56
CA-2023-01143,2023-08-27,2023-08-29,Second Class,CG-78156,Customer 311,Corporate,Florida City,Florida,South,FUR-4610,Office Supplies,Binders,Cardinal Slant-D,201.89,8,0.1,7.93
CA-2022-01144,2022-10-30,2022-11-05,Standard Class,CG-28672,Customer 462,Home Office,Illinois City,Illinois,Central,FUR-8113,Furniture,Chairs,Realspace Magellan,411.47,1,0.4,123.14
CA-2022-01145,2022-12-01,2022-12-02,Same Day,CG-85092,Customer 194,Home Office,Massachusetts City,Massachusetts,East,FUR-6647,Office Supplies,Labels,Mead Academie,114.14,3,0.2,-6.61
CA-2023-01146,2023-04-14,2023-04-20,First Class,CG-84908,Customer 173,Consumer,Washington City,Washington,West,FUR-2969,Technology,Copiers,Canon imageCLASS,1744.02,2,0.0,427.15
CA-2022-01147,2022-05-31,2022-06-07,First Class,CG-92056,Customer 461,Corporate,Virginia City,Virginia,East,FUR-1664,Technology,Accessories,Plantronics CS510,7970.24,10,0.2,2250.74
CA-2021-01148,2021-03-02,2021-03-09,Standard Class,CG-25307,Customer 427,Consumer,Massachusetts City,Massachusetts,East,FUR-7343,Furniture,Chairs,Staples Luxura,2215.02,10,0.4,-159.1
CA-2023-01149,2023-10-29,2023-10-31,First Class,CG-20499,Customer 151,Home Office,California City,California,West,FUR-2198,Furniture,Bookcases,Sauder Classic Bookcase,429.5,1,0.4,59.06
CA-2022-01150,2022-10-21,2022-10-22,First Class,CG-38902,Customer 327,Consumer,Tennessee City,Tennessee,South,FUR-5584,Technology,Accessories,Kensington SmartFit,6736.56,8,0.0,-521.18
CA-2022-01151,2022-07-08,2022-07-09,Same Day,CG-63955,Customer 344,Corporate,Tennessee City,Tennessee,South,FUR-3130,Technology,Machines,Canon PC1060,387.27,3,0.5,115.58
